日期,价格,URL
1971-01-04,37.44,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-05,37.51,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-06,37.42,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-07,37.39,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-08,37.50,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-11,37.75,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-12,37.95,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-13,38.03,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-14,37.95,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-15,38.10,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-18,38.05,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-19,37.90,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-20,38.13,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-21,38.08,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-22,37.94,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-25,38.05,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-26,38.15,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-27,38.05,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-28,38.05,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-01-29,38.05,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-01,38.18,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-02,38.50,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-03,38.93,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-04,38.46,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-05,38.41,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-08,38.70,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-09,38.85,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-10,38.85,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-11,38.95,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-12,38.85,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-15,38.95,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-16,38.95,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-17,38.88,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-18,38.84,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-19,38.73,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-22,38.75,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-23,38.79,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-24,38.75,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-25,38.78,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-02-26,38.80,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-03-01,38.69,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
1971-03-02,38.71,https://www.lbma.org.uk/prices-and-data/precious-metal-prices#/table
